word,gender,race
megawatts,-0.046677472,0.178718401
thro,0.148823334,-0.018554063
crates,-0.077795786,0.278071723
crater,-0.169205835,0.038800705
parimutuel,0.248922771,0.048206937
thiol,0.26317534,0.182245738
obssessed,-0.076823339,-0.092130518
macho,-0.330632091,-0.204734485
oversight,0.026516407,-0.08381318
taconite,-0.018800648,-0.018554063
tenacious,-0.095299838,-0.103646833
flatbed,-0.24732577,0.305114638
jerk,-0.219773096,-0.376199616
enflamed,-0.044408428,-0.211132438
optronics,-0.09821718,0.433862434
choice,-0.209724473,0.161081717
stitchers,0.342393106,-0.000639795
minuti,-0.085899514,0.126984127
gloomy,0.001988731,-0.119001919
ghostbusters,-0.272285251,-0.318618042
knapsack,-0.156564019,0.074661964
southpaw,-0.379578606,0.077013521
bestiary,0.097447796,0.015285126
underlaid,0.218097448,0.196942975
prizemoney,0.049718263,-0.220729367
flipbook,0.207490885,0.024103469
underlain,0.063307922,0.038212816
homebody,0.151474975,-0.202175304
skewed,-0.053808752,-0.119001919
islets,0.014915479,0.430335097
multiprocessing,0.188597945,0.681951793
batsmen,-0.202593193,0.071722516
keiki,0.122969838,-0.314779271
meadow,0.061319191,0.502645503
nonqualified,-0.058670989,0.065255732
keloids,0.28471992,-0.447216891
ceramide,0.077229035,0.203409759
sangha,0.059993371,-0.183621241
heavyweight,-0.35623987,0.299823633
hegemonic,0.135896586,-0.146513116
shirty,-0.241491086,0.116990006
kindliness,0.055021545,-0.281509917
headset,-0.253484603,0.166960611
bakeshop,0.593967517,0.040564374
geography,0.143188598,-0.134996801
boost,-0.182495948,0.049970606
centripetal,0.180974478,-0.14459373
coccyx,0.055684455,0.229276896
oldies,0.00066291,0.088771311
gendercide,0.507457739,-0.438899552
mukhiya,0.165727544,-0.024952015
songkok,-0.015883306,-0.142034549
candidiasis,0.384819357,-0.103007038
address,-0.100162075,-0.213051823
dwindling,-0.035008104,-0.037108125
anticompetitive,-0.175364668,0.326866549
blunter,-0.064181524,-0.186180422
mafioso,-0.435008104,0.172839506
mafiosi,-0.328038898,0.339800118
dusty,0.043752072,-0.147792706
mooncakes,0.219423268,-0.12028151
cette,0.090487239,0.295120517
queue,-0.076175041,0.559670782
accomplished,-0.232414911,-0.087651951
throughput,0.118329466,0.129923574
neigbourhood,0.141531323,-0.404350608
influx,-0.13808752,-0.017274472
commoditised,0.266821346,0.567313345
houseman,-0.010048622,-0.4459373
cacophony,0.061650646,0.154027043
neonicotinoids,0.069605568,0.376837155
womenswear,0.504474644,-0.058861164
streamside,0.115677826,0.174603175
earnout,0.027842227,0.090534979
immunising,0.002651641,-0.035828535
vigabatrin,0.129930394,0.051734274
fakery,0.025853497,-0.078055022
myoglobin,0.035134239,0.463256908
undergone,0.108717269,0.074074074
northen,-0.025931929,0.329218107
toxoplasmosis,0.174345376,-0.269993602
perished,-0.098865478,-0.218170186
blackwater,-0.107293355,0.129335685
gibbons,0.11335764,0.028806584
cockfighting,-0.137763371,-0.195777351
nitromethane,-0.302106969,-0.005118362
opposed,-0.13808752,0.195179306
wank,-0.063533225,0.28101117
boatswain,0.003314551,0.564961787
familar,-0.212317666,0.086419753
trishul,-0.094003241,-0.006397953
assimilation,-0.052836305,0.489711934
tundra,-0.020097245,0.242210464
thompson,-0.092058347,0.181657848
tines,-0.053160454,0.17930629
cholo,0.052369904,-0.238643634
thre,-0.231442464,0.120517343
riders,-0.03987034,0.518518519
entrepot,-0.088492707,-0.100447857
lowercase,0.151474975,0.13462669
anencephaly,0.410009944,-0.227767115
pooper,-0.161426256,0.062904174
abortion,0.337752735,-0.291746641
aripiprazole,0.308253232,0.440329218
following,-0.198379254,0.115814227
sprats,-0.143598055,0.627865961
tyme,0.045409347,-0.257837492
slipcase,0.15246934,0.241034685
micrometastases,0.094133245,0.035273369
employess,0.134902221,0.346854791
stetson,-0.071312804,0.17930629
upthecherries,0.028836593,-0.044785669
gillnets,-0.034359806,0.101704879
stepkids,0.317202519,0.102880658
parachute,-0.175040519,-0.098528471
matzo,-0.090437601,0.030570253
incremental,-0.079092382,0.228101117
keyway,0.013258204,-0.337172105
atorvastatin,0.134902221,0.358024691
matza,-0.013938412,0.220458554
doomy,0.079217766,0.412698413
pinto,-0.000324149,0.294532628
septic,0.20914816,0.054673721
lulav,-0.067423015,0.310993533
ihug,-0.166288493,0.355085244
purveying,-0.012641815,0.079365079
chickenfeed,-0.102755267,0.138741917
nightclothes,0.590321511,0.097589653
cocksucker,-0.252836305,-0.102367242
phenominal,-0.212317666,0.048794827
subroutines,0.101425257,0.34803057
diddly,-0.258995138,0.142269253
minicomputers,-0.167585089,0.237507349
retiming,-0.076175041,-0.254638516
mintues,-0.085251216,0.182245738
facies,-0.111507293,-0.175943698
fueler,-0.267423015,0.117577895
mythos,-0.317990276,-0.408189379
esterification,0.03844879,0.278659612
migh,-0.347163695,0.076425632
echidna,0.252568777,-0.200895713
overdeliver,-0.273581848,0.124632569
telecine,0.109711634,0.211640212
willnot,-0.314100486,0.100529101
sugarless,0.405369572,-0.007037748
brainless,-0.103079417,-0.040946897
egotistical,-0.410372771,-0.348048624
pulley,-0.270664506,0.268077601
obstetrician,0.317865429,-0.43378119
mangy,-0.245705024,-0.175303903
conscious,0.142857143,-0.201535509
submetering,0.260523699,-0.241202815
puller,-0.105024311,0.015285126
quadrant,0.046735167,-0.074856046
regressive,0.077560491,-0.06078055
sandbox,-0.104700162,0.221046443
mango,0.281073914,-0.376199616
forebears,-0.206807131,0.229864785
swollen,-0.023338736,0.10111699
skirmish,-0.219124797,0.121693122
mange,0.09380179,0.060552616
wolves,-0.230145867,0.267489712
thundery,-0.010048622,0.230452675
pulled,-0.172771475,0.154614932
manga,0.314219423,-0.005758157
wastepaper,0.007292012,0.329218107
webpage,0.166058999,0.230452675
exurbia,-0.024635332,0.059964727
mosasaur,-0.063209076,-0.056301983
reprofiling,-0.056726094,0.32569077
dipyridamole,-0.029821718,0.670194004
yeard,-0.079416532,-0.602047345
multipath,-0.048298217,0.255144033
wormlike,0.053032814,-0.01215611
jig,-0.345218801,-0.17978247
jie,0.461054027,-0.297504798
jib,-0.116045381,0.44914756
slimeball,-0.255105348,-0.251439539
jia,0.166390454,-0.081253999
jin,0.096453431,-0.276391555
jim,-0.217504052,0.333921223
mudder,-0.552025932,0.017636684
jiu,-0.14554295,0.480305703
immodesty,0.016241299,-0.390914907
antipathy,-0.095299838,0.101704879
suspension,-0.593192869,0.058788948
apron,0.038780245,-0.001279591
victimology,0.352999669,-0.301983365
inconsequence,-0.135170178,-0.012795905
indigenous,0.101756712,-0.366602687
drilling,-0.155915721,-0.352527191
workmanlike,-0.409400324,0.14638448
henpecked,0.054027179,-0.026231606
gifters,0.162081538,0.038800705
maladministration,0.012595293,-0.272552783
unfruitful,-0.010372771,0.25808348
frontage,0.189923765,-0.247600768
troponin,0.084189592,0.002351558
hickory,-0.202917342,-0.15674984
prophylaxis,0.087172688,0.017048795
didn,-0.369529984,-0.238003839
didi,0.425919788,-0.030070377
dispite,-0.300810373,0.135802469
fisherman,-0.29465154,0.194591417
translocation,0.129267484,-0.282149712
electrochromic,0.098773616,0.098765432
instability,-0.140032415,-0.378758797
quarter,-0.233387358,0.069958848
quartet,-0.027876823,0.11228689
backplate,-0.208427877,0.43797766
retrieve,-0.18897893,-0.044785669
receipt,0.032814054,0.095825985
fallin,-0.224635332,0.108759553
unlikelihood,-0.11280389,-0.05950096
irremediable,-0.027552674,-0.393474088
danoprevir,0.110705999,0.124632569
bouyant,-0.14910859,0.164609053
exclusionist,-0.096272285,0.068783069
saleyards,0.07424594,-0.057581574
unsaleable,-0.041815235,0.52851264
unreturned,0.243288034,0.159905938
cholestrol,0.111700365,0.102292769
trauma,0.054358634,-0.074216251
internet,0.159761352,0.105232216
tesmilifene,0.105402718,0.104056437
columbarium,0.029830958,-0.250799744
senicapoc,0.096784886,0.020576132
hairdresser,0.651309248,-0.283429303
rotorcraft,-0.137115073,-0.13371721
mellophone,0.351673848,0.226337449
ultraviolent,-0.213290113,-0.280870122
incentives,-0.313452188,-0.052463212
multivitamins,0.203513424,-0.404350608
snooker,-0.262560778,0.286890065
complicated,0.064302287,-0.147792706
crazier,-0.153970827,0.096413874
pilferage,-0.147487844,-0.300703775
grandma,0.382499171,0.030570253
bootloader,-0.062560778,0.171663727
overexertion,-0.026256078,-0.184900832
marla,0.108385814,0.172839506
workmanship,-0.056077796,0.148148148
headframe,-0.017179903,-0.317338452
modest,-0.063857374,-0.039667306
sidequests,-0.033063209,-0.275751759
aboard,-0.29821718,0.346854791
geomorphology,0.01889294,0.121693122
midfoot,-0.161426256,0.012933568
formwork,-0.005510535,0.109347443
neglect,0.232681472,-0.305822137
hemorrhoids,-0.059319287,0.072310406
lunchbreak,0.176665562,0.254556143
onn,-0.147487844,-0.309660909
ono,0.012926748,0.25867137
symmetry,0.044083527,-0.174024312
spoken,-0.303403566,-0.156110045
ona,-0.052188006,0.388594944
ong,0.012926748,-0.436980166
tableaux,0.32184289,-0.191298784
one,-0.31636953,-0.023672425
organismal,0.05601591,0.250440917
tamari,0.13158767,0.267489712
ony,-0.373095624,0.387419165
ons,0.098110706,-0.088931542
veldt,-0.15623987,-0.119641715
ont,-0.449270665,0.572016461
looong,0.002651641,0.042915932
penitence,-0.307617504,-0.161868202
teardown,0.103745442,0.434450323
cornflower,0.240636394,0.119341564
loveth,-0.278119935,-0.391554702
quangos,0.046072257,0.470899471
mmcfd,0.136559496,0.055261611
mmcfe,0.162412993,-0.32565579
embalming,0.064965197,-0.070377479
magnifique,0.197878687,0.174603175
supramolecular,-0.115397083,0.480893592
oversimplified,0.253231687,0.049970606
lingering,-0.138411669,-0.134996801
surgey,-0.067098865,-0.419065899
daggone,-0.503727715,-0.267434421
ocurred,0.111700365,0.163433275
apoptotic,0.011269473,0.201058201
shawn,-0.099189627,-0.172104926
shawl,0.434869075,-0.142034549
brewpub,-0.154943274,0.017048795
kneebar,-0.156564019,0.138154027
retrogressive,-0.031766613,-0.732565579
dressbarn,0.682797481,-0.694817658
arround,-0.208752026,-0.026871401
portside,-0.073581848,0.349794239
squiggles,-0.02917342,-0.038387716
infl,-0.019448947,0.286302175
intermunicipal,-0.086547812,0.23633157
microrobots,-0.05834684,0.118165785
crossroads,-0.086223663,-0.260396673
rehab,-0.104376013,-0.09724888
unburied,0.027510772,-0.147792706
continuos,-0.247001621,-0.222008957
lillies,0.26450116,0.211052322
wandering,-0.098865478,-0.187460013
proactive,0.051375539,-0.410108765
disasterous,-0.034359806,-0.01215611
highside,-0.359157212,0.291005291
illness,-0.117666126,-0.304542546
supersized,-0.028525122,0.154027043
sumptuous,0.040768976,0.256907701
riskily,-0.198703404,0.048794827
auroral,0.089161419,0.302763081
clearcoat,0.060324826,0.19106408
uninterrupted,-0.07649919,0.41622575
minesweepers,0.162412993,0.166372722
turner,-0.112479741,0.060552616
borough,0.148160424,-0.20409469
politicos,0.047398078,-0.32565579
pimply,0.002320186,0.047031158
vanaspati,0.122306927,0.26925338
cigarettes,0.072257209,-0.272552783
coliseum,0.00132582,-0.18106206
zoo,0.041431886,-0.483045425
bagasse,-0.095948136,0.064667842
gewurztraminer,-0.057050243,0.540270429
cloverleaf,0.099767981,-0.197056942
printer,0.0944647,0.094650206
offload,-0.337439222,0.355673133
bordello,0.326814717,-0.068458093
buffer,-0.139708266,0.295708407
discerning,0.016904209,-0.182341651
spewing,-0.033387358,-0.220089571
buffet,-0.037925446,0.104644327
boyo,-0.562722853,0.248089359
arguidos,0.218097448,0.446796002
zona,0.212131256,0.264550265
buffed,0.046072257,0.33686067
thsi,-0.164667747,0.10111699
unpronounceable,-0.040518639,0.246325691
pomade,0.160092807,-0.104286628
spirulina,0.063639377,0.211052322
touchy,-0.125121556,-0.220729367
phil,-0.301134522,0.128747795
thse,-0.111831442,-0.248880358
chumby,-0.068071313,0.263374486
roundelay,0.39476301,-0.291106846
whipper,0.021876036,0.313932981
jitters,0.042757706,0.002351558
messier,0.142525688,0.002939447
phir,0.276102088,0.101704879
whirlybird,-0.186709887,0.151675485
obsidian,-0.10178282,0.03409759
jittery,-0.107617504,-0.126039667
redirected,-0.073257699,-0.319257837
forclosure,0.028173682,0.207524985
multitrack,0.134902221,0.028806584
syle,-0.12350081,-0.032629559
qoq,0.073583029,0.275720165
downscale,0.272124627,-0.25271913
friction,-0.004538088,0.06760729
fecal,0.02021876,0.031746032
elan,-0.057374392,0.369194591
inconsistent,-0.30178282,-0.172744722
gyudon,0.033476964,0.211640212
dieback,0.062313557,-0.065259117
aggressive,-0.242139384,-0.172104926
oestrogens,0.536957242,0.242210464
monkeypox,-0.090113452,-0.499680102
coutnry,-0.103727715,0.318048207
attrocities,-0.170502431,-0.086372361
opionion,-0.113776337,-0.039027511
unpractical,-0.007779579,0.306878307
bovvered,0.387139543,0.081128748
estar,0.099105071,0.25867137
chinwag,-0.097893031,0.14579659
hindmost,-0.186385737,-0.014715291
supercarrier,-0.039222042,-0.353166987
exhuberant,-0.041166937,0.106995885
cerrado,-0.070664506,0.030570253
simplistic,-0.155267423,-0.071017274
monde,0.222406364,0.399764844
etcetera,-0.010048622,-0.022392834
mondo,-0.028849271,-0.032629559
chairwomen,0.86841233,-0.330774152
awaiting,-0.099513776,0.115226337
recombinant,0.089824329,0.233392122
gerbils,0.173682466,0.039388595
perspicacity,-0.241491086,-0.094689699
pimp,0.011600928,-0.402431222
rilonacept,-0.110534846,0.0781893
bathwater,0.182631753,0.17989418
trys,0.0391117,0.009994121
tiki,0.028505138,-0.075495841
tika,0.173019556,-0.091490723
homeopathy,0.097116341,0.19047619
vision,-0.180551053,-0.272552783
dabigatran,-0.030470016,0.197530864
biogeography,-0.023014587,0.181069959
enthralled,0.01823003,0.128159906
noisier,-0.153970827,0.139917695
confernce,-0.117666126,-0.081253999
attenuated,0.142525688,0.304526749
recapper,0.383162082,-0.026231606
sutureless,0.206165065,-0.211132438
preclearance,0.086509778,0.293356849
wideband,-0.121555916,0.35978836
postdoc,0.348027842,0.627278072
bodiless,0.034802784,-0.052463212
youself,-0.117666126,-0.414587332
carefull,-0.144570502,-0.131797825
moong,0.047066622,0.333333333
masturbatory,0.07490885,0.008818342
harvey,0.175339741,0.091122869
sponsorship,-0.09465154,-0.193857965
lawnchairs,-0.022042139,0.234567901
blonder,0.662910176,-0.067178503
superalloys,-0.012317666,-0.128598848
lightkeeper,0.171030825,0.116990006
satiety,0.064302287,0.232216343
illiberal,-0.032414911,0.196355085
nual,0.335764004,-0.307741523
moony,0.273450447,-0.250159949
thelargest,0.025522042,0.255144033
tsun,-0.085251216,-0.04862444
palimpsest,0.016572754,0.129335685
escapeway,-0.120583468,-0.149712092
punto,-0.033063209,0.419165197
pasalubong,0.136228041,-0.062699936
bmobile,0.357971495,-0.439539347
circumference,0.063307922,-0.062699936
millionaire,-0.278444084,-0.143314139
catcalls,-0.142949757,0.486772487
pressebox,0.129598939,0.624338624
workplace,0.413324495,-0.013435701
expended,-0.016207455,-0.326295585
synoptic,-0.094975689,0.497942387
potstickers,0.18959231,0.306290417
loveliest,0.45144183,-0.092770313
glutinous,0.17136228,-0.193857965
gaiety,0.220417633,-0.176583493
inutile,0.003977461,-0.015994882
buoyancy,0.047729533,0.06760729
folate,0.280742459,0.098177543
accelerometer,-0.084927066,-0.130518234
west,0.059330461,-0.182341651
collided,-0.124797407,0.102880658
heliosphere,0.130593305,0.39271017
butterbeer,-0.028849271,-0.046705054
spyglass,-0.423662885,-0.140115163
setoff,0.077560491,0.292768959
paedophilic,0.083858137,0.106995885
psychodynamic,0.237653298,0.29159318
microliter,0.126284388,0.138154027
geothermal,-0.006482982,-0.056301983
acccording,-0.060940032,0.403292181
hashtag,0.023533311,-0.172744722
abject,-0.09821718,-0.140115163
extant,-0.013614263,0.193415638
backshell,-0.075202593,0.041740153
former,-0.552025932,-0.023672425
runnin,-0.172123177,-0.229046705
bhava,0.325820351,-0.18106206
kimura,-0.063533225,0.308054086
bootable,-0.076823339,0.228689006
defeatist,-0.268071313,-0.060140755
fliers,0.027510772,-0.093410109
wana,0.16871064,-0.285348688
straighten,-0.182171799,-0.330134357
squeezer,0.103082532,0.281599059
keygen,0.068611203,0.205173427
straighter,-0.248622366,-0.213051823
cure,-0.179902755,-0.175943698
fiducial,-0.107941653,-0.034548944
newspaper,-0.195461912,-0.25399872
situation,-0.418800648,-0.310940499
peridotite,-0.009076175,0.017048795
diocesan,0.102751077,0.014109347
penthouse,-0.085575365,-0.018554063
zonked,0.219754723,0.229864785
mutineers,-0.209076175,0.130511464
reviled,-0.31636953,0.031746032
dubious,-0.284602917,-0.314779271
organizational,-0.052512156,0.139329806
cyberinfrastructure,0.108054359,0.018812463
hermaphrodite,0.351342393,-0.492642354
technology,0.196552867,-0.119641715
debilitating,-0.012317666,-0.166346769
titer,0.186609214,0.55026455
ingrained,0.01756712,-0.092770313
glycolysis,-0.138735818,0.511463845
nuptials,0.368246603,-0.037747921
theorized,-0.1273906,-0.128598848
legalistic,0.01889294,0.165196943
investorrelations,0.230692741,0.051146384
informationabout,0.055353,-0.062060141
gelding,0.034471329,-0.026871401
mispriced,-0.146191248,0.198118754
reformatory,0.035134239,-0.022392834
hideaway,-0.157212318,-0.006397953
sickness,0.068279748,-0.061420345
tolas,0.104076898,0.071134627
materia,-0.078768233,0.132275132
edger,-0.062884927,0.197530864
amuck,-0.092706645,0.235155791
lading,-0.118638574,0.574955908
weightage,0.027179317,0.131099353
agronomist,-0.357536467,-0.227127319
teepee,-0.014910859,-0.105566219
photocell,0.048723898,0.095238095
bailment,0.113026185,0.496766608
nothin,-0.318314425,-0.202815099
undervotes,0.054358634,-0.304542546
weakfish,-0.265802269,0.322751323
ryokan,0.172688101,0.615520282
dimension,-0.138735818,-0.311580294
nondrug,-0.016531605,0.109935332
stairlift,0.203513424,-0.15674984
being,-0.308589951,0.129923574
litterateur,-0.113452188,-0.225847729
beind,-0.32350081,0.004115226
lolcats,0.166058999,-0.179142674
pickleball,0.298972489,-0.029430582
steamer,0.203181969,0.266313933
overconfident,-0.421393841,0.001175779
pupfish,-0.066774716,-0.07165707
rover,-0.104051864,-0.133077415
spatiotemporal,0.050381173,0.138741917
temblor,0.089824329,0.12404468
mandolin,0.01889294,0.203409759
grounder,-0.110534846,-0.344849648
dicky,-0.11636953,0.023515579
bioenergy,-0.161750405,0.012933568
overthrow,-0.507941653,-0.478566859
haystack,-0.123824959,0.009994121
besuited,-0.3089141,0.300411523
absense,-0.282009724,-0.026231606
fluorouracil,0.090155784,0.363315697
